ads,start_date,user_id,likes,views,ctr,gender,os,age
old_ads,2025-11-06,11613,18,108,0.1667,0,iOS,29
new_ads,2025-12-04,39349,9,27,0.3333,1,iOS,19
old_ads,2025-11-27,33282,11,31,0.3548,0,Android,18
new_ads,2025-12-04,46335,6,31,0.1935,0,Android,37
new_ads,2025-12-04,41336,1,15,0.0667,0,Android,24
new_ads,2025-12-04,38982,44,108,0.4074,1,iOS,47
new_ads,2025-12-04,39507,6,47,0.1277,1,iOS,21
old_ads,2025-11-20,24108,22,113,0.1947,0,Android,34
old_ads,2025-11-13,19480,5,36,0.1389,0,Android,21
old_ads,2025-11-06,11963,11,53,0.2075,1,Android,20
old_ads,2025-11-06,12550,60,200,0.3,1,Android,28
new_ads,2025-12-04,39840,24,151,0.1589,0,Android,25
old_ads,2025-11-06,2507,46,203,0.2266,1,iOS,44
old_ads,2025-11-06,5750,16,96,0.1667,0,iOS,35
old_ads,2025-11-06,12104,31,115,0.2696,0,Android,34
old_ads,2025-11-20,21989,12,59,0.2034,1,iOS,52
old_ads,2025-11-06,12533,22,119,0.1849,1,Android,26
old_ads,2025-11-06,3553,31,197,0.1574,1,Android,22
new_ads,2025-12-04,40842,7,38,0.1842,1,Android,31
new_ads,2025-12-04,42676,3,23,0.1304,1,Android,30
old_ads,2025-11-20,25400,53,218,0.2431,0,iOS,22
new_ads,2025-12-04,40044,10,56,0.1786,1,iOS,18
new_ads,2025-12-04,42322,6,42,0.1429,1,Android,28
old_ads,2025-11-13,4774,12,61,0.1967,1,Android,27
old_ads,2025-11-06,4084,26,131,0.1985,1,Android,26
old_ads,2025-11-27,29579,22,116,0.1897,0,Android,21
new_ads,2025-12-04,45896,2,16,0.125,1,Android,45
new_ads,2025-12-04,44277,5,36,0.1389,0,iOS,23
new_ads,2025-12-04,42703,0,13,0.0,0,Android,25
new_ads,2025-12-04,45755,6,15,0.4,1,Android,19
old_ads,2025-11-27,28101,53,249,0.2129,1,Android,58
new_ads,2025-12-04,40450,4,20,0.2,0,iOS,39
new_ads,2025-12-04,39959,19,77,0.2468,0,Android,28
old_ads,2025-11-13,19036,12,81,0.1481,0,iOS,34
new_ads,2025-12-04,38445,63,280,0.225,0,Android,29
old_ads,2025-11-13,19375,13,71,0.1831,1,Android,26
old_ads,2025-11-20,24741,42,284,0.1479,1,Android,50
new_ads,2025-12-04,34915,90,434,0.2074,0,iOS,15
old_ads,2025-11-27,30132,31,149,0.2081,0,iOS,14
new_ads,2025-12-04,39374,13,52,0.25,0,Android,32
old_ads,2025-11-13,19555,17,113,0.1504,0,iOS,17
old_ads,2025-11-20,26473,18,95,0.1895,0,iOS,21
new_ads,2025-12-04,39899,4,27,0.1481,0,Android,46
old_ads,2025-11-20,26266,46,232,0.1983,0,Android,34
old_ads,2025-11-27,30625,23,121,0.1901,0,Android,18
new_ads,2025-12-04,44035,3,20,0.15,0,Android,18
new_ads,2025-12-04,40692,5,30,0.1667,0,iOS,22
old_ads,2025-11-13,17029,20,89,0.2247,1,iOS,19
new_ads,2025-12-04,45029,6,42,0.1429,0,iOS,31
new_ads,2025-12-04,45144,12,57,0.2105,1,Android,45
new_ads,2025-12-04,42463,18,81,0.2222,1,iOS,22
old_ads,2025-11-27,28373,24,103,0.233,0,Android,24
new_ads,2025-12-04,45483,8,35,0.2286,0,iOS,35
old_ads,2025-11-13,19289,10,80,0.125,1,Android,36
new_ads,2025-12-04,39224,15,48,0.3125,0,Android,52
new_ads,2025-12-04,39115,9,66,0.1364,0,iOS,18
new_ads,2025-12-04,37617,35,120,0.2917,1,Android,17
old_ads,2025-11-20,1077,31,197,0.1574,0,Android,23
old_ads,2025-11-27,20378,9,26,0.3462,1,iOS,23
new_ads,2025-12-04,43482,2,11,0.1818,1,Android,46
new_ads,2025-12-04,46695,9,31,0.2903,1,iOS,18
old_ads,2025-11-06,12683,6,30,0.2,0,Android,15
old_ads,2025-11-13,19605,38,188,0.2021,0,Android,19
new_ads,2025-12-04,43049,4,25,0.16,1,iOS,34
new_ads,2025-12-04,41491,1,9,0.1111,0,Android,28
old_ads,2025-11-20,26220,16,82,0.1951,0,Android,18
new_ads,2025-12-04,39725,9,58,0.1552,1,iOS,19
old_ads,2025-11-27,27871,13,48,0.2708,1,Android,21
new_ads,2025-12-04,40683,9,35,0.2571,0,Android,18
old_ads,2025-11-20,5511,4,45,0.0889,0,Android,29
old_ads,2025-11-13,19125,20,78,0.2564,0,Android,38
old_ads,2025-11-13,6158,13,45,0.2889,1,Android,22
new_ads,2025-12-04,45127,14,48,0.2917,1,Android,39
old_ads,2025-11-27,28362,3,35,0.0857,1,Android,19
old_ads,2025-11-27,30045,30,186,0.1613,0,Android,23
old_ads,2025-11-13,6125,17,120,0.1417,1,Android,19
old_ads,2025-11-20,25702,32,193,0.1658,1,iOS,29
new_ads,2025-12-04,46189,19,78,0.2436,0,Android,21
new_ads,2025-12-04,43984,8,27,0.2963,0,iOS,23
new_ads,2025-12-04,34172,28,133,0.2105,0,Android,45
old_ads,2025-11-27,33142,73,230,0.3174,0,Android,19
old_ads,2025-11-13,19594,14,40,0.35,1,Android,20
old_ads,2025-11-06,12692,2,11,0.1818,1,iOS,27
old_ads,2025-11-06,11817,4,14,0.2857,0,iOS,21
new_ads,2025-12-04,39730,3,16,0.1875,1,iOS,34
old_ads,2025-11-06,12391,9,29,0.3103,1,Android,27
old_ads,2025-11-27,26869,33,149,0.2215,0,Android,22
new_ads,2025-12-04,42996,8,35,0.2286,1,iOS,29
new_ads,2025-12-04,47177,18,68,0.2647,1,Android,20
old_ads,2025-11-13,18561,65,256,0.2539,0,iOS,20
new_ads,2025-12-04,44494,5,40,0.125,1,Android,29
new_ads,2025-12-04,45683,10,57,0.1754,0,Android,37
old_ads,2025-11-13,18802,10,67,0.1493,1,Android,46
new_ads,2025-12-04,40761,27,87,0.3103,1,Android,16
old_ads,2025-11-06,11217,26,132,0.197,0,Android,40
old_ads,2025-11-20,26690,26,94,0.2766,1,Android,31
old_ads,2025-11-06,10692,23,109,0.211,1,Android,25
new_ads,2025-12-04,42002,7,32,0.2188,0,iOS,35
old_ads,2025-11-13,19303,20,146,0.137,1,Android,38
old_ads,2025-11-13,19092,18,92,0.1957,0,Android,38
new_ads,2025-12-04,42465,8,21,0.381,0,Android,16
new_ads,2025-12-04,41419,7,28,0.25,0,Android,39
old_ads,2025-11-20,26036,49,273,0.1795,1,Android,18
old_ads,2025-11-20,25671,41,161,0.2547,1,Android,20
new_ads,2025-12-04,41016,2,29,0.069,1,Android,44
new_ads,2025-12-04,46527,23,74,0.3108,1,Android,15
old_ads,2025-11-13,5593,13,67,0.194,1,iOS,37
old_ads,2025-11-06,12358,10,33,0.303,1,iOS,17
old_ads,2025-11-06,12725,23,136,0.1691,1,Android,17
old_ads,2025-11-06,7436,21,136,0.1544,1,Android,14
new_ads,2025-12-04,39648,7,48,0.1458,0,iOS,20
new_ads,2025-12-04,44650,20,103,0.1942,1,Android,31
new_ads,2025-12-04,42565,2,15,0.1333,0,Android,21
old_ads,2025-11-06,6295,8,64,0.125,1,Android,36
new_ads,2025-12-04,40827,6,46,0.1304,1,Android,21
new_ads,2025-12-04,44159,7,38,0.1842,1,iOS,17
new_ads,2025-12-04,47115,4,38,0.1053,1,Android,17
new_ads,2025-12-04,42934,3,11,0.2727,0,Android,28
new_ads,2025-12-04,35599,51,300,0.17,1,Android,26
old_ads,2025-11-06,12791,22,106,0.2075,1,Android,47
new_ads,2025-12-04,43430,15,41,0.3659,1,Android,17
new_ads,2025-12-04,39586,25,106,0.2358,1,Android,27
old_ads,2025-11-20,26595,16,115,0.1391,0,iOS,34
old_ads,2025-11-13,19689,20,106,0.1887,0,Android,25
new_ads,2025-12-04,47080,18,76,0.2368,1,iOS,23
old_ads,2025-11-27,30507,10,56,0.1786,0,iOS,25
old_ads,2025-11-20,26128,30,139,0.2158,0,Android,19
new_ads,2025-12-04,39236,8,44,0.1818,0,Android,35
old_ads,2025-11-06,10134,35,180,0.1944,1,iOS,50
old_ads,2025-11-27,33523,70,328,0.2134,0,Android,46
old_ads,2025-11-06,12817,45,223,0.2018,1,Android,16
new_ads,2025-12-04,46589,7,45,0.1556,0,Android,24
old_ads,2025-11-20,26102,30,147,0.2041,1,Android,28
old_ads,2025-11-06,11359,35,180,0.1944,1,Android,22
new_ads,2025-12-04,46094,1,11,0.0909,1,iOS,22
old_ads,2025-11-13,19145,6,42,0.1429,1,iOS,26
new_ads,2025-12-04,42063,47,203,0.2315,0,iOS,21
new_ads,2025-12-04,46045,9,25,0.36,1,iOS,48
new_ads,2025-12-04,40804,14,40,0.35,1,Android,18
old_ads,2025-11-27,29421,9,73,0.1233,1,iOS,17
new_ads,2025-12-04,38061,10,41,0.2439,0,iOS,22
new_ads,2025-12-04,40599,2,13,0.1538,0,iOS,17
new_ads,2025-12-04,39613,12,67,0.1791,0,iOS,20
old_ads,2025-11-20,26620,9,75,0.12,1,Android,38
old_ads,2025-11-06,106883,62,181,0.3425,1,Android,34
new_ads,2025-12-04,43449,3,19,0.1579,0,Android,31
new_ads,2025-12-04,46596,7,43,0.1628,0,iOS,20
old_ads,2025-11-13,19717,55,257,0.214,1,iOS,15
old_ads,2025-11-06,12198,28,132,0.2121,1,iOS,28
new_ads,2025-12-04,43082,2,12,0.1667,1,Android,18
old_ads,2025-11-20,6680,9,34,0.2647,1,Android,21
old_ads,2025-11-06,12814,25,118,0.2119,1,Android,35
new_ads,2025-12-04,46562,3,23,0.1304,1,Android,27
new_ads,2025-12-04,39259,13,52,0.25,1,iOS,20
new_ads,2025-12-04,46097,9,41,0.2195,1,Android,26
old_ads,2025-11-20,26089,22,77,0.2857,0,Android,29
old_ads,2025-11-13,17985,14,57,0.2456,1,iOS,35
old_ads,2025-11-06,11992,38,109,0.3486,0,Android,32
new_ads,2025-12-04,39472,10,70,0.1429,0,Android,22
new_ads,2025-12-04,41742,1,17,0.0588,1,Android,21
old_ads,2025-11-20,26481,28,135,0.2074,1,iOS,19
old_ads,2025-11-13,19579,4,29,0.1379,0,Android,21
old_ads,2025-11-06,12075,28,93,0.3011,0,Android,23
old_ads,2025-11-20,21894,48,188,0.2553,1,Android,15
old_ads,2025-11-06,12438,27,113,0.2389,0,iOS,17
new_ads,2025-12-04,39875,3,13,0.2308,0,iOS,22
old_ads,2025-11-20,26242,20,153,0.1307,0,Android,19
new_ads,2025-12-04,39382,6,41,0.1463,1,Android,43
old_ads,2025-11-20,25751,46,152,0.3026,1,Android,24
old_ads,2025-11-20,25956,17,108,0.1574,1,Android,58
new_ads,2025-12-04,45238,13,73,0.1781,0,iOS,19
new_ads,2025-12-04,45381,16,102,0.1569,1,Android,34
new_ads,2025-12-04,40444,7,27,0.2593,1,Android,16
old_ads,2025-11-13,19383,12,48,0.25,0,Android,21
old_ads,2025-11-13,18850,37,135,0.2741,1,Android,24
new_ads,2025-12-04,42711,1,17,0.0588,1,iOS,19
old_ads,2025-11-06,6646,3,14,0.2143,1,Android,52
new_ads,2025-12-04,40474,21,125,0.168,0,Android,47
old_ads,2025-11-06,10994,78,497,0.1569,0,Android,27
new_ads,2025-12-04,44912,5,24,0.2083,1,Android,29
new_ads,2025-12-04,45261,1,22,0.0455,1,Android,30
old_ads,2025-11-13,19404,19,81,0.2346,0,Android,38
old_ads,2025-11-13,6519,19,114,0.1667,0,iOS,29
new_ads,2025-12-04,40327,2,30,0.0667,1,Android,15
new_ads,2025-12-04,40850,6,21,0.2857,1,Android,24
old_ads,2025-11-20,23533,12,58,0.2069,1,Android,44
new_ads,2025-12-04,42847,11,57,0.193,1,iOS,46
new_ads,2025-12-04,43343,10,65,0.1538,0,Android,17
old_ads,2025-11-13,17978,32,158,0.2025,1,Android,17
old_ads,2025-11-13,19456,51,198,0.2576,0,iOS,37
new_ads,2025-12-04,41845,15,69,0.2174,1,iOS,31
old_ads,2025-11-13,18377,49,244,0.2008,0,Android,23
old_ads,2025-11-06,12525,7,16,0.4375,0,Android,17
old_ads,2025-11-20,26361,30,145,0.2069,0,iOS,28
new_ads,2025-12-04,41107,11,39,0.2821,0,Android,24
new_ads,2025-12-04,39341,8,43,0.186,1,iOS,19
old_ads,2025-11-27,25778,12,37,0.3243,0,iOS,20
new_ads,2025-12-04,38773,47,251,0.1873,1,Android,14
old_ads,2025-11-27,25921,3,18,0.1667,0,iOS,18
old_ads,2025-11-06,10817,23,140,0.1643,1,Android,17
old_ads,2025-11-20,23254,25,110,0.2273,1,Android,20
new_ads,2025-12-04,40617,7,45,0.1556,1,Android,44
old_ads,2025-11-20,26657,58,167,0.3473,1,Android,24
new_ads,2025-12-04,46051,4,15,0.2667,1,iOS,38
new_ads,2025-12-04,38240,54,283,0.1908,0,Android,33
new_ads,2025-12-04,40794,23,56,0.4107,1,iOS,15
old_ads,2025-11-13,19771,54,270,0.2,0,Android,19
old_ads,2025-11-27,32048,48,192,0.25,1,Android,36
old_ads,2025-11-06,12184,21,84,0.25,1,iOS,28
new_ads,2025-12-04,27837,14,47,0.2979,0,iOS,14
new_ads,2025-12-04,43124,33,144,0.2292,0,Android,27
old_ads,2025-11-27,30474,53,236,0.2246,0,Android,19
old_ads,2025-11-13,19656,15,63,0.2381,0,Android,23
old_ads,2025-11-06,12758,21,113,0.1858,0,Android,17
new_ads,2025-12-04,43399,9,43,0.2093,0,Android,25
new_ads,2025-12-04,43922,9,35,0.2571,1,Android,55
old_ads,2025-11-06,12848,27,106,0.2547,0,Android,37
new_ads,2025-12-04,46556,11,36,0.3056,0,Android,34
new_ads,2025-12-04,41051,9,50,0.18,1,Android,21
old_ads,2025-11-06,11825,23,115,0.2,1,Android,18
old_ads,2025-11-27,31897,47,270,0.1741,1,Android,43
old_ads,2025-11-13,19602,33,114,0.2895,0,iOS,22
new_ads,2025-12-04,39641,14,90,0.1556,0,iOS,41
old_ads,2025-11-13,18267,27,138,0.1957,1,iOS,16
old_ads,2025-11-06,2369,29,188,0.1543,1,Android,32
new_ads,2025-12-04,43054,13,53,0.2453,0,iOS,44
old_ads,2025-11-20,26219,39,188,0.2074,1,iOS,15
new_ads,2025-12-04,39722,7,30,0.2333,0,Android,16
old_ads,2025-11-13,19809,28,116,0.2414,0,iOS,20
new_ads,2025-12-04,40961,10,40,0.25,1,Android,21
new_ads,2025-12-04,39231,5,38,0.1316,1,Android,40
new_ads,2025-12-04,43579,1,13,0.0769,0,Android,23
old_ads,2025-11-27,27384,9,28,0.3214,1,iOS,17
old_ads,2025-11-20,25997,31,179,0.1732,0,iOS,18
new_ads,2025-12-04,39116,18,125,0.144,1,iOS,19
old_ads,2025-11-13,17597,32,188,0.1702,0,Android,30
new_ads,2025-12-04,43976,9,57,0.1579,1,iOS,17
new_ads,2025-12-04,46197,13,44,0.2955,1,Android,38
new_ads,2025-12-04,45026,19,121,0.157,1,Android,43
new_ads,2025-12-04,38703,46,239,0.1925,1,Android,25
old_ads,2025-11-13,19294,8,62,0.129,0,Android,29
new_ads,2025-12-04,40704,15,65,0.2308,0,Android,22
old_ads,2025-11-20,26747,50,173,0.289,1,Android,16
old_ads,2025-11-06,6431,41,87,0.4713,0,iOS,36
new_ads,2025-12-04,42957,7,31,0.2258,1,iOS,15
new_ads,2025-12-04,47216,6,38,0.1579,0,Android,31
old_ads,2025-11-20,26186,15,81,0.1852,1,Android,20
old_ads,2025-11-06,858,24,100,0.24,0,iOS,38
old_ads,2025-11-20,24436,25,150,0.1667,0,Android,27
old_ads,2025-11-13,18298,20,84,0.2381,1,Android,21
old_ads,2025-11-06,12382,11,61,0.1803,1,iOS,32
old_ads,2025-11-20,26553,4,29,0.1379,0,Android,29
new_ads,2025-12-04,39672,7,37,0.1892,1,Android,21
old_ads,2025-11-13,18057,39,142,0.2746,0,Android,35
old_ads,2025-11-06,2694,23,107,0.215,1,Android,18
old_ads,2025-11-20,26028,38,177,0.2147,0,Android,24
new_ads,2025-12-04,39149,2,13,0.1538,0,Android,30
old_ads,2025-11-13,12010,14,100,0.14,1,Android,21
new_ads,2025-12-04,43546,9,37,0.2432,1,iOS,44
new_ads,2025-12-04,40992,4,14,0.2857,1,Android,17
old_ads,2025-11-20,25695,29,92,0.3152,1,Android,28
new_ads,2025-12-04,44592,12,101,0.1188,0,iOS,19
new_ads,2025-12-04,38653,61,342,0.1784,1,Android,21
old_ads,2025-11-06,10810,62,216,0.287,0,iOS,24
new_ads,2025-12-04,44069,4,35,0.1143,1,Android,15
new_ads,2025-12-04,42527,17,82,0.2073,1,Android,18
old_ads,2025-11-13,18794,24,135,0.1778,0,iOS,36
new_ads,2025-12-04,40358,9,37,0.2432,1,Android,18
new_ads,2025-12-04,42136,2,16,0.125,0,iOS,36
old_ads,2025-11-27,6745,23,96,0.2396,1,Android,15
old_ads,2025-11-13,18974,25,134,0.1866,0,iOS,27
new_ads,2025-12-04,45292,3,19,0.1579,0,Android,28
new_ads,2025-12-04,44881,12,60,0.2,1,Android,40
new_ads,2025-12-04,45817,14,71,0.1972,0,Android,37
old_ads,2025-11-20,25345,56,188,0.2979,1,iOS,19
old_ads,2025-11-06,11099,32,171,0.1871,1,Android,19
old_ads,2025-11-06,4709,7,42,0.1667,0,Android,17
new_ads,2025-12-04,40883,12,70,0.1714,0,Android,41
old_ads,2025-11-13,18936,32,132,0.2424,1,Android,36
new_ads,2025-12-04,41639,11,37,0.2973,1,Android,20
new_ads,2025-12-04,43165,6,17,0.3529,1,Android,53
old_ads,2025-11-06,12145,36,179,0.2011,0,Android,19
old_ads,2025-11-06,12492,17,59,0.2881,1,Android,32
old_ads,2025-11-13,19489,29,123,0.2358,0,Android,31
new_ads,2025-12-04,46803,12,56,0.2143,1,Android,43
old_ads,2025-11-20,25918,22,98,0.2245,0,iOS,37
old_ads,2025-11-13,12741,20,107,0.1869,1,Android,36
new_ads,2025-12-04,46389,15,28,0.5357,0,iOS,20
old_ads,2025-11-20,25805,17,161,0.1056,0,iOS,22
new_ads,2025-12-04,45545,7,50,0.14,0,iOS,25
old_ads,2025-11-13,19227,3,23,0.1304,0,iOS,39
new_ads,2025-12-04,45082,37,150,0.2467,1,Android,40
old_ads,2025-11-06,10315,14,63,0.2222,1,iOS,48
old_ads,2025-11-20,25591,28,149,0.1879,0,iOS,22
new_ads,2025-12-04,40630,28,112,0.25,1,iOS,40
old_ads,2025-11-06,3293,26,126,0.2063,0,Android,20
new_ads,2025-12-04,42619,12,55,0.2182,0,Android,36
old_ads,2025-11-06,4755,17,80,0.2125,0,Android,25
old_ads,2025-11-20,26686,49,228,0.2149,1,Android,37
new_ads,2025-12-04,43115,6,28,0.2143,1,iOS,29
old_ads,2025-11-20,6188,5,28,0.1786,0,iOS,20
old_ads,2025-11-06,11892,26,135,0.1926,1,Android,27
new_ads,2025-12-04,36635,68,413,0.1646,1,Android,15
new_ads,2025-12-04,41890,3,7,0.4286,1,Android,36
old_ads,2025-11-13,19671,19,83,0.2289,1,Android,23
new_ads,2025-12-04,41399,9,23,0.3913,1,iOS,57
new_ads,2025-12-04,39290,16,54,0.2963,1,Android,27
old_ads,2025-11-20,25659,39,216,0.1806,1,iOS,25
new_ads,2025-12-04,41028,11,63,0.1746,1,Android,18
new_ads,2025-12-04,43646,9,42,0.2143,0,Android,29
new_ads,2025-12-04,47249,10,24,0.4167,0,Android,33
new_ads,2025-12-04,40929,4,10,0.4,1,Android,23
old_ads,2025-11-06,1968,6,51,0.1176,1,Android,29
old_ads,2025-11-20,25248,16,80,0.2,0,Android,42
old_ads,2025-11-06,11017,16,82,0.1951,1,Android,26
old_ads,2025-11-27,27686,14,62,0.2258,1,Android,22
new_ads,2025-12-04,40436,4,18,0.2222,0,Android,19
old_ads,2025-11-13,19020,29,134,0.2164,0,iOS,22
new_ads,2025-12-04,39943,12,45,0.2667,0,Android,38
old_ads,2025-11-20,25964,32,210,0.1524,1,Android,20
new_ads,2025-12-04,34403,51,284,0.1796,1,iOS,21
new_ads,2025-12-04,46439,8,44,0.1818,1,Android,25
new_ads,2025-12-04,43738,3,26,0.1154,0,iOS,33
old_ads,2025-11-06,12446,22,84,0.2619,0,iOS,16
old_ads,2025-11-06,12067,12,105,0.1143,1,Android,24
new_ads,2025-12-04,41717,12,61,0.1967,0,Android,17
new_ads,2025-12-04,39883,9,39,0.2308,0,Android,21
new_ads,2025-12-04,43324,1,12,0.0833,1,iOS,17
old_ads,2025-11-06,12653,25,72,0.3472,0,iOS,22
new_ads,2025-12-04,41734,6,56,0.1071,1,Android,34
old_ads,2025-11-13,19571,21,101,0.2079,1,iOS,30
new_ads,2025-12-04,41320,4,17,0.2353,1,iOS,26
old_ads,2025-11-20,22035,61,203,0.3005,1,iOS,39
new_ads,2025-12-04,46319,4,13,0.3077,0,Android,20
old_ads,2025-11-20,25828,26,112,0.2321,0,iOS,16
old_ads,2025-11-06,11597,42,268,0.1567,0,iOS,20
new_ads,2025-12-04,39856,18,93,0.1935,1,iOS,27
old_ads,2025-11-06,993,6,43,0.1395,0,Android,19
old_ads,2025-11-06,11947,46,154,0.2987,0,Android,27
new_ads,2025-12-04,43335,6,22,0.2727,1,Android,22
old_ads,2025-11-20,24124,33,126,0.2619,1,Android,45
new_ads,2025-12-04,34302,24,117,0.2051,1,Android,17
old_ads,2025-11-20,26370,31,166,0.1867,0,Android,18
new_ads,2025-12-04,42839,2,33,0.0606,0,Android,17
old_ads,2025-11-06,1592,20,103,0.1942,0,Android,28
new_ads,2025-12-04,40553,2,26,0.0769,1,Android,17
new_ads,2025-12-04,44397,19,45,0.4222,0,Android,40
old_ads,2025-11-20,20369,31,82,0.378,0,Android,48
old_ads,2025-11-20,25307,26,120,0.2167,1,Android,40
new_ads,2025-12-04,40858,5,31,0.1613,1,Android,41
old_ads,2025-11-20,23525,18,103,0.1748,1,Android,26
new_ads,2025-12-04,45859,11,59,0.1864,0,Android,24
old_ads,2025-11-13,19396,15,89,0.1685,0,iOS,22
old_ads,2025-11-20,24782,23,92,0.25,0,iOS,51
new_ads,2025-12-04,42306,5,34,0.1471,0,Android,34
old_ads,2025-11-13,18999,13,29,0.4483,1,Android,15
old_ads,2025-11-06,9837,14,100,0.14,1,Android,22
old_ads,2025-11-13,513,5,25,0.2,1,iOS,22
new_ads,2025-12-04,39244,42,86,0.4884,0,Android,20
old_ads,2025-11-06,10142,50,258,0.1938,0,Android,25
old_ads,2025-11-13,11960,24,129,0.186,1,Android,30
old_ads,2025-11-06,12825,10,34,0.2941,1,Android,36
old_ads,2025-11-06,12209,26,151,0.1722,0,iOS,24
old_ads,2025-11-13,19730,8,47,0.1702,0,Android,21
new_ads,2025-12-04,41876,6,15,0.4,1,iOS,46
old_ads,2025-11-27,27975,33,134,0.2463,0,Android,22
old_ads,2025-11-06,4950,4,19,0.2105,1,Android,43
new_ads,2025-12-04,45625,16,56,0.2857,0,Android,24
new_ads,2025-12-04,40819,31,101,0.3069,1,iOS,43
old_ads,2025-11-20,26632,40,211,0.1896,1,iOS,19
old_ads,2025-11-06,3352,34,163,0.2086,0,Android,22
new_ads,2025-12-04,40294,13,79,0.1646,1,Android,22
old_ads,2025-11-13,19245,29,111,0.2613,1,Android,29
old_ads,2025-11-27,31526,53,284,0.1866,1,Android,16
old_ads,2025-11-20,21200,38,223,0.1704,0,iOS,23
new_ads,2025-12-04,45100,1,14,0.0714,0,iOS,49
old_ads,2025-11-06,8775,21,154,0.1364,1,iOS,27
new_ads,2025-12-04,44228,1,9,0.1111,1,iOS,24
old_ads,2025-11-13,18827,39,211,0.1848,0,iOS,28
new_ads,2025-12-04,40896,5,34,0.1471,1,Android,34
new_ads,2025-12-04,37897,52,210,0.2476,0,iOS,38
new_ads,2025-12-04,45706,17,81,0.2099,1,iOS,35
new_ads,2025-12-04,40499,11,86,0.1279,0,iOS,15
old_ads,2025-11-13,19053,9,57,0.1579,0,iOS,59
new_ads,2025-12-04,39974,3,38,0.0789,0,Android,41
new_ads,2025-12-04,38428,43,214,0.2009,1,Android,14
old_ads,2025-11-13,19358,42,137,0.3066,1,Android,29
old_ads,2025-11-13,17806,42,211,0.1991,1,Android,22
new_ads,2025-12-04,43771,3,24,0.125,1,Android,15
old_ads,2025-11-20,25790,22,134,0.1642,0,Android,23
new_ads,2025-12-04,41153,2,17,0.1176,0,iOS,31
new_ads,2025-12-04,41266,16,60,0.2667,1,Android,28
old_ads,2025-11-06,584,7,46,0.1522,1,Android,15
old_ads,2025-11-20,26456,30,135,0.2222,1,iOS,27
new_ads,2025-12-04,41767,7,49,0.1429,1,iOS,33
new_ads,2025-12-04,43293,10,82,0.122,0,Android,32
old_ads,2025-11-06,12017,21,40,0.525,1,Android,39
old_ads,2025-11-20,26283,25,145,0.1724,0,iOS,18
new_ads,2025-12-04,39914,0,15,0.0,0,Android,32
new_ads,2025-12-04,46931,16,37,0.4324,1,Android,28
old_ads,2025-11-06,12034,18,107,0.1682,0,Android,24
old_ads,2025-11-13,18331,25,93,0.2688,1,Android,22
old_ads,2025-11-06,10070,23,96,0.2396,0,Android,21
old_ads,2025-11-13,15351,26,115,0.2261,1,Android,20
old_ads,2025-11-06,11423,22,106,0.2075,0,Android,28
new_ads,2025-12-04,43891,3,27,0.1111,1,Android,20
old_ads,2025-11-20,25910,32,138,0.2319,0,iOS,32
old_ads,2025-11-27,31778,85,300,0.2833,0,Android,36
old_ads,2025-11-06,12599,26,136,0.1912,0,iOS,52
new_ads,2025-12-04,46811,10,40,0.25,1,iOS,27
old_ads,2025-11-06,12153,8,24,0.3333,0,iOS,23
new_ads,2025-12-04,46888,1,12,0.0833,0,iOS,21
new_ads,2025-12-04,40891,2,23,0.087,0,iOS,21
new_ads,2025-12-04,45809,7,18,0.3889,1,iOS,43
new_ads,2025-12-04,35791,61,222,0.2748,1,iOS,29
old_ads,2025-11-20,24860,56,253,0.2213,1,Android,41
new_ads,2025-12-04,40029,23,83,0.2771,0,iOS,15
old_ads,2025-11-06,4491,5,53,0.0943,0,Android,34
new_ads,2025-12-04,45284,3,19,0.1579,1,iOS,27
old_ads,2025-11-06,4216,45,327,0.1376,1,Android,25
new_ads,2025-12-04,45335,6,15,0.4,1,Android,36
new_ads,2025-12-04,39323,27,99,0.2727,0,Android,16
new_ads,2025-12-04,46370,7,50,0.14,1,iOS,24
new_ads,2025-12-04,41302,10,33,0.303,1,iOS,16
new_ads,2025-12-04,43884,10,50,0.2,0,Android,18
old_ads,2025-11-06,12584,10,60,0.1667,1,Android,23
old_ads,2025-11-20,21560,43,242,0.1777,1,Android,14
old_ads,2025-11-06,6059,22,139,0.1583,1,iOS,19
old_ads,2025-11-13,19510,15,70,0.2143,0,Android,21
new_ads,2025-12-04,39549,11,26,0.4231,0,iOS,14
old_ads,2025-11-06,12507,30,152,0.1974,0,Android,20
old_ads,2025-11-06,12134,14,56,0.25,1,Android,22
new_ads,2025-12-04,46903,5,18,0.2778,0,Android,17
new_ads,2025-12-04,39822,10,34,0.2941,1,Android,32
old_ads,2025-11-06,9564,26,159,0.1635,1,Android,25
old_ads,2025-11-06,6216,31,114,0.2719,1,iOS,50
new_ads,2025-12-04,40868,4,29,0.1379,0,iOS,21
old_ads,2025-11-13,18927,50,246,0.2033,0,iOS,22
new_ads,2025-12-04,45307,2,23,0.087,0,iOS,39
new_ads,2025-12-04,42364,17,41,0.4146,0,iOS,33
new_ads,2025-12-04,40002,14,64,0.2188,0,iOS,24
old_ads,2025-11-13,18953,32,142,0.2254,1,Android,27
new_ads,2025-12-04,34870,10,63,0.1587,1,iOS,23
old_ads,2025-11-13,19450,15,60,0.25,0,iOS,23
new_ads,2025-12-04,42127,6,16,0.375,1,Android,18
old_ads,2025-11-20,26706,38,155,0.2452,1,Android,45
old_ads,2025-11-06,11201,71,191,0.3717,1,Android,40
new_ads,2025-12-04,40745,13,90,0.1444,1,Android,22
